197|2023-10-30 19:30:00+00|0|2|8|1.2500|1.1250|8|2.7500|0.6250
103|2023-10-30 20:00:00+00|1|4|13|2.3077|1.0769|14|1.6429|1.2143
144|2023-11-03 19:45:00+00|1|1|12|1.0833|1.5833|12|1.3333|2.1667
144|2023-11-04 15:00:00+00|1|1|12|1.0833|1.9167|12|0.7500|2.0833
197|2023-11-04 15:30:00+00|1|2|9|1.1111|1.3333|9|3.2222|0.5556
119|2023-11-04 15:30:00+00|2|2|13|1.0769|1.6154|13|1.3077|1.5385
103|2023-11-04 17:00:00+00|3|0|15|1.6000|1.9333|15|1.8667|1.2667
144|2023-11-04 17:15:00+00|0|2|12|1.5833|2.0000|12|1.0833|1.9167
197|2023-11-04 18:00:00+00|1|1|9|1.1111|2.0000|9|1.8889|0.8889
144|2023-11-04 19:45:00+00|3|2|12|1.6667|0.8333|12|1.9167|0.8333
144|2023-11-05 12:30:00+00|0|3|12|1.3333|0.9167|12|1.9167|1.1667
119|2023-11-05 13:00:00+00|1|0|13|1.8462|0.8462|13|1.0769|1.4615
119|2023-11-05 13:00:00+00|2|1|13|0.9231|1.5385|13|1.7692|0.7692
197|2023-11-05 14:00:00+00|0|1|9|0.6667|1.8889|9|1.1111|1.8889
144|2023-11-05 15:00:00+00|1|1|12|1.1667|1.1667|12|0.9167|1.5000
119|2023-11-05 15:00:00+00|2|4|13|1.1538|1.9231|13|2.1538|1.1538
197|2023-11-05 15:30:00+00|1|1|9|1.0000|1.7778|8|1.0000|2.1250
103|2023-11-05 16:00:00+00|3|2|15|2.3333|2.1333|16|1.2500|1.8125
103|2023-11-05 16:00:00+00|1|0|16|1.6250|1.5000|15|1.3333|1.2667
103|2023-11-05 16:00:00+00|3|1|14|1.5000|1.7143|14|2.2143|1.2857
103|2023-11-05 16:00:00+00|0|4|15|0.8667|1.4000|14|2.6429|1.6429
103|2023-11-05 16:00:00+00|2|1|14|1.6429|1.0000|14|1.6429|1.7143
119|2023-11-05 17:00:00+00|1|4|13|0.3846|2.0000|13|1.4615|1.3077
197|2023-11-05 17:30:00+00|2|4|9|2.6667|0.5556|9|1.6667|0.7778
144|2023-11-05 17:30:00+00|2|1|12|2.4167|1.1667|12|2.0833|1.0833
197|2023-11-05 18:15:00+00|1|3|9|1.4444|1.2222|9|0.7778|2.1111
144|2023-11-05 18:15:00+00|1|3|12|1.0833|1.5833|12|1.5833|1.0833
103|2023-11-05 18:15:00+00|0|1|15|1.8000|1.2000|15|1.1333|1.2667
197|2023-11-06 16:00:00+00|2|1|8|1.3750|2.0000|9|1.1111|1.2222
103|2023-11-06 18:00:00+00|0|3|15|1.0000|2.5333|16|1.6875|2.2500
119|2023-11-06 18:00:00+00|1|1|13|1.9231|1.0000|13|1.2308|1.1538
119|2023-11-10 18:00:00+00|1|1|14|1.7143|0.8571|14|1.2143|2.0714
144|2023-11-10 19:45:00+00|3|3|13|1.1538|1.7692|13|1.0769|1.5385
